SOCCode	Element_ID	Element_Name	average_scale	TOT_EMP	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
21-1092	2.B.5.b	Management of Financial Resources	0	87,950	Community and social service	49360	3	Probation Officers and Correctional Treatment Specialists	4	1
21-1092	2.B.5.c	Management of Material Resources	0	87,950	Community and social service	49360	3	Probation Officers and Correctional Treatment Specialists	4	1
21-1092	2.B.5.d	Management of Personnel Resources	40.229342525	87,950	Community and social service	49360	3	Probation Officers and Correctional Treatment Specialists	4	1
21-1093	2.A.1.a	Reading Comprehension	63.348469369	359,350	Community and social service	30830	3	Social and Human Service Assistants	4	1
21-1093	2.A.1.b	Active Listening	67.612340378	359,350	Community and social service	30830	1	Social and Human Service Assistants	4	1
21-1093	2.A.1.c	Writing	63.386569105	359,350	Community and social service	30830	1	Social and Human Service Assistants	4	1
21-1093	2.A.1.d	Speaking	67.612340378	359,350	Community and social service	30830	1	Social and Human Service Assistants	4	1
21-1093	2.A.1.e	Mathematics	36.916895087	359,350	Community and social service	30830	3	Social and Human Service Assistants	4	1
21-1093	2.A.1.f	Science	27.386127875	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.A.2.a	Critical Thinking	61.23724357	359,350	Community and social service	30830	3	Social and Human Service Assistants	4	1
21-1093	2.A.2.b	Active Learning	51.713496442	359,350	Community and social service	30830	3	Social and Human Service Assistants	4	1
21-1093	2.A.2.c	Learning Strategies	52.779866291	359,350	Community and social service	30830	1	Social and Human Service Assistants	4	1
21-1093	2.A.2.d	Monitoring	62.278177788	359,350	Community and social service	30830	1	Social and Human Service Assistants	4	1
21-1093	2.B.1.a	Social Perceptiveness	70.751072682	359,350	Community and social service	30830	0	Social and Human Service Assistants	4	1
21-1093	2.B.1.b	Coordination	58.137767415	359,350	Community and social service	30830	1	Social and Human Service Assistants	4	1
21-1093	2.B.1.c	Persuasion	53.825113629	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.1.d	Negotiation	48.550415623	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.1.e	Instructing	50.66867164	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.1.f	Service Orientation	67.612340378	359,350	Community and social service	30830	0	Social and Human Service Assistants	4	1
21-1093	2.B.2.i	Complex Problem Solving	51.713496442	359,350	Community and social service	30830	3	Social and Human Service Assistants	4	1
21-1093	2.B.3.a	Operations Analysis	26.267851073	359,350	Community and social service	30830	3	Social and Human Service Assistants	4	1
21-1093	2.B.3.b	Technology Design	14.638501094	359,350	Community and social service	30830	3	Social and Human Service Assistants	4	1
21-1093	2.B.3.c	Equipment Selection	0	359,350	Community and social service	30830	3	Social and Human Service Assistants	4	1
21-1093	2.B.3.d	Installation	0	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.3.e	Programming	16.300744944	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.3.g	Operation Monitoring	29.498668251	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.3.h	Operation and Control	29.498668251	359,350	Community and social service	30830	1	Social and Human Service Assistants	4	1
21-1093	2.B.3.j	Equipment Maintenance	0	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.3.k	Troubleshooting	12.240448171	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.3.l	Repairing	0	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.3.m	Quality Control Analysis	31.777799978	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.4.e	Judgment and Decision Making	54.891060943	359,350	Community and social service	30830	3	Social and Human Service Assistants	4	1
21-1093	2.B.4.g	Systems Analysis	46.48348401	359,350	Community and social service	30830	3	Social and Human Service Assistants	4	1
21-1093	2.B.4.h	Systems Evaluation	48.680885072	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.5.a	Time Management	53.825113629	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.5.b	Management of Financial Resources	27.226037957	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.5.c	Management of Material Resources	28.385106759	359,350	Community and social service	30830	2	Social and Human Service Assistants	4	1
21-1093	2.B.5.d	Management of Personnel Resources	40.229342525	359,350	Community and social service	30830	3	Social and Human Service Assistants	4	1
21-1094	2.A.1.a	Reading Comprehension	66.590432603	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.A.1.b	Active Listening	68.619031096	48,130	Community and social service	36300	0	Community Health Workers	4	1
21-1094	2.A.1.c	Writing	66.590432603	48,130	Community and social service	36300	0	Community Health Workers	4	1
21-1094	2.A.1.d	Speaking	68.619031096	48,130	Community and social service	36300	0	Community Health Workers	4	1
21-1094	2.A.1.e	Mathematics	36.916895087	48,130	Community and social service	36300	3	Community Health Workers	4	1
21-1094	2.A.1.f	Science	13.363062096	48,130	Community and social service	36300	3	Community Health Workers	4	1
21-1094	2.A.2.a	Critical Thinking	63.386569105	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.A.2.b	Active Learning	61.189168042	48,130	Community and social service	36300	1	Community Health Workers	4	1
21-1094	2.A.2.c	Learning Strategies	60.178306485	48,130	Community and social service	36300	0	Community Health Workers	4	1
21-1094	2.A.2.d	Monitoring	60.178306485	48,130	Community and social service	36300	1	Community Health Workers	4	1
21-1094	2.B.1.a	Social Perceptiveness	70.730878284	48,130	Community and social service	36300	0	Community Health Workers	4	1
21-1094	2.B.1.b	Coordination	61.189168042	48,130	Community and social service	36300	1	Community Health Workers	4	1
21-1094	2.B.1.c	Persuasion	61.23724357	48,130	Community and social service	36300	0	Community Health Workers	4	1
21-1094	2.B.1.d	Negotiation	50.709255284	48,130	Community and social service	36300	1	Community Health Workers	4	1
21-1094	2.B.1.e	Instructing	60.166435826	48,130	Community and social service	36300	0	Community Health Workers	4	1
21-1094	2.B.1.f	Service Orientation	65.583970167	48,130	Community and social service	36300	0	Community Health Workers	4	1
21-1094	2.B.2.i	Complex Problem Solving	59.160797831	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.B.3.a	Operations Analysis	17.196345127	48,130	Community and social service	36300	3	Community Health Workers	4	1
21-1094	2.B.3.b	Technology Design	20.70196678	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.B.3.c	Equipment Selection	0	48,130	Community and social service	36300	3	Community Health Workers	4	1
21-1094	2.B.3.d	Installation	0	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.B.3.e	Programming	17.92842914	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.B.3.g	Operation Monitoring	33.745264218	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.B.3.h	Operation and Control	30.659419434	48,130	Community and social service	36300	1	Community Health Workers	4	1
21-1094	2.B.3.j	Equipment Maintenance	0	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.B.3.k	Troubleshooting	22.768399153	48,130	Community and social service	36300	1	Community Health Workers	4	1
21-1094	2.B.3.l	Repairing	0	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.B.3.m	Quality Control Analysis	27.226037957	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.B.4.e	Judgment and Decision Making	57.13242762	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.B.4.g	Systems Analysis	56.022954479	48,130	Community and social service	36300	1	Community Health Workers	4	1
21-1094	2.B.4.h	Systems Evaluation	53.825113629	48,130	Community and social service	36300	1	Community Health Workers	4	1
21-1094	2.B.5.a	Time Management	57.13242762	48,130	Community and social service	36300	1	Community Health Workers	4	1
21-1094	2.B.5.b	Management of Financial Resources	29.498668251	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.B.5.c	Management of Material Resources	30.659419434	48,130	Community and social service	36300	2	Community Health Workers	4	1
21-1094	2.B.5.d	Management of Personnel Resources	52.779866291	48,130	Community and social service	36300	1	Community Health Workers	4	1
21-2011	2.A.1.a	Reading Comprehension	74.775855538	48,250	Community and social service	44250	1	Clergy	5	1
21-2011	2.A.1.b	Active Listening	75.042844905	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.A.1.c	Writing	71.804496477	48,250	Community and social service	44250	1	Clergy	5	1
21-2011	2.A.1.d	Speaking	79.183331579	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.A.1.e	Mathematics	41.231056256	48,250	Community and social service	44250	2	Clergy	5	1
21-2011	2.A.1.f	Science	20.182028781	48,250	Community and social service	44250	3	Clergy	5	1
21-2011	2.A.2.a	Critical Thinking	66.440091167	48,250	Community and social service	44250	3	Clergy	5	1
21-2011	2.A.2.b	Active Learning	67.581907976	48,250	Community and social service	44250	1	Clergy	5	1
21-2011	2.A.2.c	Learning Strategies	67.480155813	48,250	Community and social service	44250	1	Clergy	5	1
21-2011	2.A.2.d	Monitoring	63.077276868	48,250	Community and social service	44250	2	Clergy	5	1
21-2011	2.B.1.a	Social Perceptiveness	80.826091968	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.B.1.b	Coordination	63.245553203	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.B.1.c	Persuasion	69.681725417	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.B.1.d	Negotiation	65.583970167	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.B.1.e	Instructing	66.590432603	48,250	Community and social service	44250	1	Clergy	5	1
21-2011	2.B.1.f	Service Orientation	71.838111652	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.B.2.i	Complex Problem Solving	61.23724357	48,250	Community and social service	44250	2	Clergy	5	1
21-2011	2.B.3.a	Operations Analysis	20.182028781	48,250	Community and social service	44250	3	Clergy	5	1
21-2011	2.B.3.b	Technology Design	14.638501094	48,250	Community and social service	44250	3	Clergy	5	1
21-2011	2.B.3.c	Equipment Selection	0	48,250	Community and social service	44250	3	Clergy	5	1
21-2011	2.B.3.d	Installation	0	48,250	Community and social service	44250	2	Clergy	5	1
21-2011	2.B.3.e	Programming	14.638501094	48,250	Community and social service	44250	2	Clergy	5	1
21-2011	2.B.3.g	Operation Monitoring	26.267851073	48,250	Community and social service	44250	2	Clergy	5	1
21-2011	2.B.3.h	Operation and Control	25	48,250	Community and social service	44250	1	Clergy	5	1
21-2011	2.B.3.j	Equipment Maintenance	0	48,250	Community and social service	44250	2	Clergy	5	1
21-2011	2.B.3.k	Troubleshooting	0	48,250	Community and social service	44250	3	Clergy	5	1
21-2011	2.B.3.l	Repairing	0	48,250	Community and social service	44250	2	Clergy	5	1
21-2011	2.B.3.m	Quality Control Analysis	11.64964745	48,250	Community and social service	44250	3	Clergy	5	1
21-2011	2.B.4.e	Judgment and Decision Making	67.612340378	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.B.4.g	Systems Analysis	49.684720273	48,250	Community and social service	44250	3	Clergy	5	1
21-2011	2.B.4.h	Systems Evaluation	60.023804802	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.B.5.a	Time Management	61.189168042	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.B.5.b	Management of Financial Resources	52.737625495	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.B.5.c	Management of Material Resources	51.713496442	48,250	Community and social service	44250	0	Clergy	5	1
21-2011	2.B.5.d	Management of Personnel Resources	58.811077674	48,250	Community and social service	44250	0	Clergy	5	1
21-2021	2.A.1.a	Reading Comprehension	67.581907976	20,280	Community and social service	38780	1	Directors, Religious Activities and Education	4	1
21-2021	2.A.1.b	Active Listening	64.475909122	20,280	Community and social service	38780	2	Directors, Religious Activities and Education	4	1
21-2021	2.A.1.c	Writing	61.212510393	20,280	Community and social service	38780	2	Directors, Religious Activities and Education	4	1
21-2021	2.A.1.d	Speaking	67.612340378	20,280	Community and social service	38780	1	Directors, Religious Activities and Education	4	1
21-2021	2.A.1.e	Mathematics	44.253813395	20,280	Community and social service	38780	2	Directors, Religious Activities and Education	4	1
21-2021	2.A.1.f	Science	20.976176963	20,280	Community and social service	38780	2	Directors, Religious Activities and Education	4	1
21-2021	2.A.2.a	Critical Thinking	64.475909122	20,280	Community and social service	38780	2	Directors, Religious Activities and Education	4	1
21-2021	2.A.2.b	Active Learning	61.23724357	20,280	Community and social service	38780	1	Directors, Religious Activities and Education	4	1
