SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
51-4031	Technical	37.364208661	194670	Production	31280	0	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Content	41.260727915	14840	Production	35480	1	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Process	45.88228974	14840	Production	35480	1	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Resource management	27.75450102	14840	Production	35480	2	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Social	37.748343121	14840	Production	35480	3	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Systems and complex problem solving	41.187540253	14840	Production	35480	1	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4032	Technical	39.504811717	14840	Production	35480	0	Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Content	43.121275368	73570	Production	32840	1	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Process	47.23790469	73570	Production	32840	1	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Resource management	30.946900337	73570	Production	32840	1	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Social	37.519380284	73570	Production	32840	3	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Systems and complex problem solving	45.332031702	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4033	Technical	43.526721623	73570	Production	32840	0	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Content	39.425911855	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Process	41.42561686	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Resource management	23.746822144	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Social	34.544836643	40140	Production	36810	3	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Systems and complex problem solving	37.552571315	40140	Production	36810	2	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4034	Technical	37.051152841	40140	Production	36810	0	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4035	Content	42.759397286	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Process	46.128662843	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Resource management	29.310627634	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Social	36.525080297	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Systems and complex problem solving	40.899284806	19750	Production	38250	3	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4035	Technical	36.715763241	19750	Production	38250	1	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic	3	1
51-4041	Content	43.378071506	399040	Production	40550	3	Machinists	3	1
51-4041	Process	48.823998399	399040	Production	40550	3	Machinists	3	1
51-4041	Resource management	29.295229862	399040	Production	40550	3	Machinists	3	1
51-4041	Social	43.794033424	399040	Production	40550	3	Machinists	3	1
51-4041	Systems and complex problem solving	44.595863679	399040	Production	40550	2	Machinists	3	1
51-4041	Technical	43.436405787	399040	Production	40550	0	Machinists	3	1
51-4051	Content	43.093300339	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Process	45.012859245	20070	Production	42240	2	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Resource management	35.350908528	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Social	35.709994029	20070	Production	42240	3	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Systems and complex problem solving	42.36314027	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4051	Technical	35.229147624	20070	Production	42240	1	Metal-Refining Furnace Operators and Tenders	2	1
51-4052	Content	35.639931868	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	Process	43.493882482	9630	Production	33850	2	Pourers and Casters, Metal	2	1
51-4052	Resource management	26.277761914	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	Social	37.055103666	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	Systems and complex problem solving	26.661496632	9630	Production	33850	3	Pourers and Casters, Metal	2	1
51-4052	Technical	31.680301692	9630	Production	33850	1	Pourers and Casters, Metal	2	1
51-4061	Content	43.611212666	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Process	46.422439217	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Resource management	33.481936779	6380	Production	45980	2	Model Makers, Metal and Plastic	3	1
51-4061	Social	36.393243829	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Systems and complex problem solving	35.877632729	6380	Production	45980	3	Model Makers, Metal and Plastic	3	1
51-4061	Technical	40.535095005	6380	Production	45980	0	Model Makers, Metal and Plastic	3	1
51-4062	Content	41.71174847	4020	Production	40960	3	Patternmakers, Metal and Plastic	3	1
51-4062	Process	45.880778381	4020	Production	40960	3	Patternmakers, Metal and Plastic	3	1
51-4062	Resource management	28.569401695	4020	Production	40960	3	Patternmakers, Metal and Plastic	3	1
51-4062	Social	38.492570435	4020	Production	40960	3	Patternmakers, Metal and Plastic	3	1
51-4062	Systems and complex problem solving	38.668587407	4020	Production	40960	3	Patternmakers, Metal and Plastic	3	1
51-4062	Technical	36.387600154	4020	Production	40960	1	Patternmakers, Metal and Plastic	3	1
51-4071	Content	32.569399766	12860	Production	32680	3	Foundry Mold and Coremakers	2	1
51-4071	Process	35.061860707	12860	Production	32680	3	Foundry Mold and Coremakers	2	1
51-4071	Resource management	30.041145274	12860	Production	32680	2	Foundry Mold and Coremakers	2	1
51-4071	Social	32.667061488	12860	Production	32680	3	Foundry Mold and Coremakers	2	1
51-4071	Systems and complex problem solving	26.135294807	12860	Production	32680	3	Foundry Mold and Coremakers	2	1
51-4071	Technical	19.697980366	12860	Production	32680	2	Foundry Mold and Coremakers	2	1
51-4072	Content	36.954339833	135550	Production	29340	2	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Process	42.690259901	135550	Production	29340	2	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Resource management	21.245653261	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Social	32.477691001	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Systems and complex problem solving	30.191533968	135550	Production	29340	3	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4072	Technical	39.030985899	135550	Production	29340	0	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Content	39.86071515	105570	Production	33950	2	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Process	47.393892163	105570	Production	33950	1	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Resource management	30.104290496	105570	Production	33950	2	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Social	41.105618064	105570	Production	33950	2	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Systems and complex problem solving	42.47305179	105570	Production	33950	1	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4081	Technical	42.981357443	105570	Production	33950	0	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4111	Content	43.104314427	74510	Production	50290	3	Tool and Die Makers	3	1
51-4111	Process	47.262836227	74510	Production	50290	3	Tool and Die Makers	3	1
51-4111	Resource management	26.515584447	74510	Production	50290	3	Tool and Die Makers	3	1
51-4111	Social	34.5419943	74510	Production	50290	3	Tool and Die Makers	3	1
51-4111	Systems and complex problem solving	45.688171652	74510	Production	50290	2	Tool and Die Makers	3	1
51-4111	Technical	44.553432428	74510	Production	50290	0	Tool and Die Makers	3	1
51-4121	Content	33.803206535	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Process	41.162360034	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Resource management	27.482934509	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Social	35.72813165	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Systems and complex problem solving	35.563040498	386240	Production	38150	3	Welders, Cutters, Solderers, and Brazers	3	1
51-4121	Technical	30.679120066	386240	Production	38150	1	Welders, Cutters, Solderers, and Brazers	3	1
51-4122	Content	38.643426023	53080	Production	36150	2	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Process	43.996988528	53080	Production	36150	2	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Resource management	27.048852608	53080	Production	36150	2	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Social	37.041130248	53080	Production	36150	3	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Systems and complex problem solving	36.450052245	53080	Production	36150	2	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4122	Technical	32.606960036	53080	Production	36150	1	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders	2	1
51-4191	Content	44.125379624	20570	Production	36600	0	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Process	50.183921278	20570	Production	36600	0	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Resource management	36.689446084	20570	Production	36600	0	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Social	43.493069396	20570	Production	36600	1	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Systems and complex problem solving	41.078172661	20570	Production	36600	1	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4191	Technical	39.90347017	20570	Production	36600	0	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4192	Content	40.992346601	10660	Production	44530	1	Layout Workers, Metal and Plastic	2	1
51-4192	Process	46.455910787	10660	Production	44530	1	Layout Workers, Metal and Plastic	2	1
51-4192	Resource management	27.239720958	10660	Production	44530	2	Layout Workers, Metal and Plastic	2	1
51-4192	Social	40.082818761	10660	Production	44530	2	Layout Workers, Metal and Plastic	2	1
51-4192	Systems and complex problem solving	41.183463296	10660	Production	44530	1	Layout Workers, Metal and Plastic	2	1
51-4192	Technical	33.313457371	10660	Production	44530	1	Layout Workers, Metal and Plastic	2	1
51-4193	Content	39.161595204	35640	Production	30550	2	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Process	39.793265953	35640	Production	30550	3	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Resource management	27.703254604	35640	Production	30550	2	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Social	38.17666398	35640	Production	30550	3	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Systems and complex problem solving	34.530733156	35640	Production	30550	3	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4193	Technical	30.967177053	35640	Production	30550	1	Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4194	Content	41.007657598	10220	Production	35550	1	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Process	48.922377615	10220	Production	35550	0	Tool Grinders, Filers, and Sharpeners	2	1
51-4194	Resource management	38.341532791	10220	Production	35550	0	Tool Grinders, Filers, and Sharpeners	2	1
